system:index,aspecto_deg,depresion_rocio_verano_c,elev_m,fire_label,nbr_verano,ndvi_verano,ndwi_verano,pendiente_deg,precip_verano_mm,tmax_verano_c,viento10m_verano_max_ms,year,.geo
2043,135,8.935608729843182,958,0,0.15636171,0.48457965,-0.05407631,1,158.71694954080695,36.5721374511719,5.059881080613262,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,42.49480451527397]}"
2044,152,8.935608729843182,949,0,0.21122915,0.5223816,0.005688092,1,158.71694954080695,36.5721374511719,5.059881080613262,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.122018661274539,42.49480451527397]}"
2045,129,8.935608729843182,949,0,0.23642378,0.53913206,0.019680625,0,158.71694954080695,36.5721374511719,5.059881080613262,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.113035508433344,42.49480451527397]}"
2046,54,6.490744829834796,704,0,0.5577957,0.78597784,0.28220323,7,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.939485569823304,42.50378766811516]}"
2047,215,6.490744829834796,634,0,0.46164322,0.72155285,0.20825516,1,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.930502416982109,42.50378766811516]}"
2048,228,6.490744829834796,717,0,0.4473029,0.7009103,0.17853081,10,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.921519264140914,42.50378766811516]}"
2049,234,6.490744829834796,825,0,0.48180923,0.7238057,0.20922768,9,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.912536111299718,42.50378766811516]}"
2050,209,6.490744829834796,894,0,0.41928935,0.69520223,0.16383208,7,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.903552958458523,42.50378766811516]}"
2051,122,6.490744829834796,911,0,0.54006195,0.77698773,0.25490916,4,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.894569805617328,42.50378766811516]}"
2052,89,6.490744829834796,812,0,0.53002495,0.769392,0.24633636,8,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.885586652776133,42.50378766811516]}"
2053,81,6.490744829834796,701,0,0.43454546,0.6803256,0.17763408,9,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.876603499934937,42.50378766811516]}"
2054,60,6.490744829834796,590,0,0.4791764,0.7412414,0.20972063,9,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.867620347093742,42.50378766811516]}"
2055,38,6.490744829834796,499,0,0.48697916,0.74655485,0.20744343,7,266.6252580468189,36.70070800781252,3.684324058076398,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.858637194252547,42.50378766811516]}"
2056,22,6.996497939769256,478,0,0.4954955,0.7533731,0.21087533,5,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411352,42.50378766811516]}"
2057,31,6.996497939769256,450,0,0.4682496,0.7118644,0.19130825,6,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.840670888570156,42.50378766811516]}"
2058,350,6.996497939769256,401,0,0.31158394,0.5615124,0.074724376,2,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.831687735728961,42.50378766811516]}"
2059,315,6.996497939769256,460,0,0.5106838,0.734828,0.23652762,8,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.822704582887766,42.50378766811516]}"
2060,308,6.996497939769256,539,0,0.5003685,0.71159875,0.23543689,11,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.813721430046571,42.50378766811516]}"
2061,300,6.996497939769256,679,0,0.57236326,0.7737269,0.29120997,7,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8047382772053755,42.50378766811516]}"
2062,97,6.996497939769256,684,0,0.55918586,0.7902829,0.28662142,3,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.79575512436418,42.50378766811516]}"
2063,142,6.996497939769256,603,0,0.4375949,0.7065073,0.1837406,5,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7867719715229855,42.50378766811516]}"
2064,138,6.996497939769256,610,0,0.35280153,0.6547019,0.10963973,4,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.77778881868179,42.50378766811516]}"
2065,125,6.996497939769256,535,0,0.09679037,0.2923341,-0.02639421,4,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.768805665840595,42.50378766811516]}"
2066,176,6.996497939769256,520,0,0.120926246,0.31819317,0.0,2,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.759822512999399,42.50378766811516]}"
2067,229,6.996497939769256,531,0,0.29542023,0.58937943,0.05565901,3,243.23810907049292,37.6268249511719,3.506060528818538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.750839360158205,42.50378766811516]}"
2068,224,7.41036472373105,572,0,0.29975185,0.5834341,0.0691978,3,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.741856207317009,42.50378766811516]}"
2069,173,7.41036472373105,582,0,0.2685,0.5617113,0.04773817,3,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.732873054475814,42.50378766811516]}"
2070,236,7.41036472373105,564,0,0.2912088,0.5597345,0.06939704,3,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.723889901634618,42.50378766811516]}"
2071,292,7.41036472373105,654,0,0.46535602,0.7500927,0.18610518,3,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.714906748793424,42.50378766811516]}"
2072,36,7.41036472373105,633,0,0.4715483,0.7276023,0.1995685,7,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.705923595952228,42.50378766811516]}"
2073,17,7.41036472373105,554,0,0.46171913,0.7024637,0.1996916,5,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.696940443111033,42.50378766811516]}"
2074,335,7.41036472373105,595,0,0.4481152,0.6925777,0.2062748,9,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.687957290269837,42.50378766811516]}"
2075,345,7.41036472373105,648,0,0.56934154,0.8138339,0.2735395,10,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.678974137428643,42.50378766811516]}"
2076,312,7.41036472373105,662,0,0.56077874,0.8085282,0.26530612,9,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.669990984587447,42.50378766811516]}"
2077,341,7.41036472373105,823,0,0.6396166,0.85270756,0.3347244,8,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.661007831746252,42.50378766811516]}"
2078,38,7.41036472373105,730,0,0.56220406,0.7942407,0.2767341,10,222.13991256399268,37.6697937011719,3.505724221939015,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.6520246789050566,42.50378766811516]}"
2079,343,7.655822901029694,668,0,0.48262933,0.7444146,0.204467,5,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.643041526063862,42.50378766811516]}"
2080,346,7.655822901029694,768,0,0.46853146,0.74225837,0.19343296,8,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.634058373222667,42.50378766811516]}"
2081,75,7.655822901029694,716,0,0.4115278,0.6816359,0.15557387,5,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.625075220381471,42.50378766811516]}"
2082,33,7.655822901029694,633,0,0.4767642,0.7303371,0.19546178,6,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.616092067540276,42.50378766811516]}"
2083,351,7.655822901029694,637,0,0.28548643,0.60657233,0.04224138,3,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.607108914699081,42.50378766811516]}"
2084,353,7.655822901029694,646,0,0.25378495,0.5700298,0.03560831,4,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.598125761857886,42.50378766811516]}"
2085,357,7.655822901029694,649,0,0.22065943,0.47158217,0.02477739,3,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.58914260901669,42.50378766811516]}"
2086,353,7.655822901029694,650,0,0.21561423,0.47384617,0.01514861,2,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.580159456175496,42.50378766811516]}"
2087,312,7.655822901029694,655,0,0.2525162,0.5180266,0.025641026,4,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5711763033343,42.50378766811516]}"
2088,309,7.655822901029694,716,0,0.38953406,0.66403997,0.11661436,4,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.562193150493105,42.50378766811516]}"
2089,338,7.655822901029694,725,0,0.40252832,0.6876831,0.14277162,5,209.743189531995,36.5623718261719,3.6225041873123573,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.553209997651909,42.50378766811516]}"
2090,315,7.704154001451457,765,0,0.29104596,0.59531206,0.051963206,7,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.544226844810715,42.50378766811516]}"
2091,289,7.704154001451457,847,0,0.15542498,0.4916885,-0.04681684,7,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.535243691969519,42.50378766811516]}"
2092,275,7.704154001451457,923,0,0.19251676,0.54345095,-0.05089404,4,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.526260539128324,42.50378766811516]}"
2093,20,7.704154001451457,952,0,0.3891141,0.6870858,0.12892626,2,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5172773862871285,42.50378766811516]}"
2094,45,7.704154001451457,907,0,0.3842047,0.68085885,0.11737611,4,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.508294233445934,42.50378766811516]}"
2095,11,7.704154001451457,878,0,0.2906118,0.63313276,0.04099527,3,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4993110806047385,42.50378766811516]}"
2096,19,7.704154001451457,893,0,0.44974384,0.72208625,0.15535536,6,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.490327927763543,42.50378766811516]}"
2097,325,7.704154001451457,832,0,0.3277971,0.638098,0.07305803,3,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.481344774922348,42.50378766811516]}"
2098,257,7.704154001451457,940,0,0.37551317,0.6720311,0.10259785,7,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.472361622081153,42.50378766811516]}"
2099,248,7.704154001451457,1014,0,0.35248932,0.63544047,0.088727646,7,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.463378469239958,42.50378766811516]}"
2100,294,7.704154001451457,1099,0,0.5129725,0.7719725,0.21283658,5,212.04163404150123,34.8104187011719,3.923851382521879,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.454395316398762,42.50378766811516]}"
2101,14,7.930063442093683,1130,0,0.58603173,0.8177037,0.27493382,5,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.445412163557567,42.50378766811516]}"
2102,13,7.930063442093683,1069,0,0.5891388,0.8258191,0.27393514,7,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.436429010716372,42.50378766811516]}"
2103,338,7.930063442093683,1093,0,0.61212814,0.8247717,0.29503676,5,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.427445857875177,42.50378766811516]}"
2104,322,7.930063442093683,1113,0,0.58068246,0.8252484,0.26514077,5,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.418462705033981,42.50378766811516]}"
2105,320,7.930063442093683,1169,0,0.5799588,0.81832546,0.2618308,6,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.409479552192786,42.50378766811516]}"
2106,312,7.930063442093683,1219,0,0.5810537,0.8014905,0.26947325,9,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.400496399351591,42.50378766811516]}"
2107,343,7.930063442093683,1343,0,0.60835177,0.8104594,0.31646636,7,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.391513246510396,42.50378766811516]}"
2108,49,7.930063442093683,1268,0,0.54385096,0.7966702,0.23416087,5,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,42.50378766811516]}"
2109,301,7.930063442093683,1248,0,0.54856706,0.7927273,0.24511804,3,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.373546940828005,42.50378766811516]}"
2110,328,7.930063442093683,1393,0,0.5614563,0.779661,0.28537685,5,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.36456378798681,42.50378766811516]}"
2111,25,7.930063442093683,1393,0,0.57731956,0.76742786,0.30601794,5,206.66049690885657,34.2654968261719,4.2026599133337825,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.355580635145615,42.50378766811516]}"
2112,65,8.28031040748607,1334,0,0.6013234,0.77809525,0.33314526,6,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.34659748230442,42.50378766811516]}"
2113,53,8.28031040748607,1256,0,0.5458515,0.7759527,0.26128265,4,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.337614329463224,42.50378766811516]}"
2114,341,8.28031040748607,1257,0,0.52002305,0.76610976,0.22356215,6,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.32863117662203,42.50378766811516]}"
2115,321,8.28031040748607,1306,0,0.50794977,0.7269598,0.25662482,3,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780834,42.50378766811516]}"
2116,167,8.28031040748607,1306,0,0.6031128,0.7344049,0.37333333,3,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.310664870939639,42.50378766811516]}"
2117,152,8.28031040748607,1291,0,0.46505478,0.6758859,0.2145318,4,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.301681718098443,42.50378766811516]}"
2118,145,8.28031040748607,1261,0,0.28492892,0.59024006,0.032757733,4,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.292698565257249,42.50378766811516]}"
2119,144,8.28031040748607,1237,0,0.29099697,0.6045508,0.025550943,3,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.283715412416053,42.50378766811516]}"
2120,137,8.28031040748607,1217,0,0.21203248,0.52021307,-0.031689696,2,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.274732259574858,42.50378766811516]}"
2121,109,8.28031040748607,1200,0,0.38002536,0.64084387,0.14740625,2,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.265749106733662,42.50378766811516]}"
2122,72,8.28031040748607,1169,0,0.36545184,0.6219869,0.13121371,2,189.35111435098761,34.7342468261719,4.439727322685409,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892468,42.50378766811516]}"
2123,13,8.696180758725575,1146,0,0.17193079,0.4783275,-0.017565764,1,165.2795550410282,35.9217468261719,4.671705224866082,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.247782801051272,42.50378766811516]}"
2124,294,8.696180758725575,1162,0,0.13762926,0.44817817,-0.024538148,0,165.2795550410282,35.9217468261719,4.671705224866082,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.238799648210077,42.50378766811516]}"
2125,89,8.696180758725575,1156,0,0.023492359,0.3490286,-0.10942437,2,165.2795550410282,35.9217468261719,4.671705224866082,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2298164953688815,42.50378766811516]}"
2126,88,8.696180758725575,1122,0,0.25362948,0.53501284,0.044142853,2,165.2795550410282,35.9217468261719,4.671705224866082,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.220833342527687,42.50378766811516]}"
